movieId,title,content
86293,Arthur,comedy
86295,Scream 4,comedy horror mystery thriller
86298,Rio,adventure animation children comedy
86320,Melancholia,drama sci fi
86332,Thor,action adventure drama fantasy imax
86345,Louis C.K.: Hilarious,comedy
86347,Louis C.K.: Chewed Up,comedy
86355,Atlas Shrugged: Part 1,drama mystery sci fi
86377,Louis C.K.: Shameless,comedy
86487,Mildred Pierce,drama
86504,Voices from the List,documentary
86548,Water for Elephants,drama romance
86593,African Cats,adventure documentary
86628,Kill the Irishman,action crime
86644,"Fast Five (Fast and the Furious 5, The)",action crime drama thriller imax
86668,Louis Theroux: Law & Disorder,documentary
86721,Idiots and Angels,animation drama fantasy
86781,Incendies,drama mystery war
86815,Soul Surfer,action drama
86817,Something Borrowed,comedy drama romance
86833,Bridesmaids,comedy
86835,Priest,action horror sci fi thriller
86864,Mothra (Mosura),adventure fantasy sci fi
86880,Pirates of the Caribbean: On Stranger Tides,action adventure fantasy imax
86882,Midnight in Paris,comedy fantasy romance
86892,The Man from Nowhere,action crime thriller
86898,"Tree of Life, The",drama
86911,"Hangover Part II, The",comedy
86922,Nothing to Declare (Rien à déclarer),comedy
86960,Across the Hall,thriller
87028,"Roommate, The",drama thriller
87192,Attack the Block,action comedy sci fi
87194,The Way,adventure comedy drama
87197,Let the Bullets Fly,action comedy
87222,Kung Fu Panda 2,action adventure animation children comedy imax
87232,X-Men: First Class,action adventure sci fi thriller war
87234,Submarine,comedy drama romance
87287,American Grindhouse,documentary
87298,Everything Must Go,comedy drama
87304,Beginners,drama
87306,Super 8,mystery sci fi thriller imax
87413,Bernie,comedy drama
87430,Green Lantern,action adventure sci fi audience intelligence underestimated cgi cheesy comic book dc dc comics ryan reynolds space superhero
87444,Elektra Luxx,comedy
87483,Mr. Popper's Penguins,comedy
87485,Bad Teacher,comedy
87520,Transformers: Dark of the Moon,action adventure sci fi war imax
87522,Larry Crowne,comedy drama romance
87529,Your Highness,action adventure comedy fantasy
87660,Too Big to Fail,drama
87785,Takers,action crime thriller
87834,My Life as McDull (Mak dau goo si),animation comedy drama
87867,Zookeeper,comedy
87869,Horrible Bosses,comedy crime
87876,Cars 2,adventure animation children comedy imax
87960,Between the Folds,documentary
88069,Delhi Belly,comedy crime
88094,Upside Down: The Creation Records Story,documentary britpop indie record label music
88108,Monte Carlo,adventure comedy romance
88125,Harry Potter and the Deathly Hallows: Part 2,action adventure drama fantasy mystery imax
88129,Drive,crime drama film noir thriller
88140,Captain America: The First Avenger,action adventure sci fi thriller war
88163,"Crazy, Stupid, Love.",comedy drama romance
88179,One Day,drama romance
88235,"Guard, The",comedy crime
88267,Winnie the Pooh,animation children comedy
88272,"Woman, The",horror
88327,"New One-Armed Swordsman, The (Xin du bi dao)",action drama war
88345,Mike's New Car,animation comedy
88356,"Smurfs, The",animation children comedy
88405,Friends with Benefits,comedy romance comedy funny happy ending hot actress justin timberlake mila kunis new york city romance sex
88448,Paper Birds (Pájaros de papel),comedy drama
88515,Blitz,action crime thriller
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)",crime drama thriller
88672,Our Idiot Brother,comedy
88697,SUBWAYStories: Tales from the Underground,drama
88699,Death Race 2,action sci fi thriller
88744,Rise of the Planet of the Apes,action drama sci fi thriller
88746,Terri,comedy
88785,"Change-Up, The",comedy
88810,"Help, The",drama
88812,30 Minutes or Less,action comedy crime
88911,My Afternoons with Margueritte (La tête en friche),comedy
88932,Final Destination 5,horror thriller imax
88954,"Very Harold & Kumar 3D Christmas, A",comedy
89028,Don't Be Afraid of the Dark,horror thriller
89030,Fright Night,comedy horror
89039,Another Earth,drama romance sci fi
89047,Hesher,drama
89072,Stake Land,horror
89085,"Debt, The",drama thriller
89087,Colombiana,action adventure drama thriller
89090,Bill Cunningham New York,documentary
89118,"Skin I Live In, The (La piel que habito)",drama
89190,Conan the Barbarian,action adventure fantasy
89208,Walled In,horror thriller
89281,Birdemic: Shock and Terror,romance thriller
89305,"Inbetweeners Movie, The",adventure comedy
89343,Red State,action crime horror thriller
89386,Pearl Jam Twenty,documentary musical
89388,I Don't Know How She Does It,comedy
89427,Shark Night 3D,horror thriller
89470,Contagion,sci fi thriller imax
89492,Moneyball,drama
89580,Neds,drama
89582,Cold Fish (Tsumetai nettaigyo),drama thriller
89586,Phineas and Ferb the Movie: Across the 2nd Dimension,adventure animation children
89678,Northanger Abbey,drama romance
89745,"Avengers, The",action adventure sci fi imax captain america silly superhero superhero team fun great humor visually appealing
89753,Tinker Tailor Soldier Spy,drama film noir thriller
89759,"Separation, A (Jodaeiye Nader az Simin)",drama
89761,"Dangerous Method, A",drama thriller
89774,Warrior,drama boxing story mma tom hardy
89804,"Ides of March, The",drama
89837,Kill List,horror mystery thriller
89840,Killer Elite,action thriller
89862,Bellflower,action drama romance
89864,50/50,comedy drama
89898,Generation P,comedy drama sci fi
89904,The Artist,comedy drama romance
89939,Gigi,comedy
89945,BlinkyTM,horror sci fi
90057,Take Shelter,drama
90243,Three Outlaw Samurai (Sanbiki no samurai),action drama
90245,Antonio Gaudí,documentary
90249,Real Steel,action drama sci fi imax
90343,Footloose,comedy drama musical
90345,"Thing, The",horror mystery sci fi thriller
90353,Beautiful Boy,drama
90357,Tyrannosaur,drama
90374,Martha Marcy May Marlene,drama thriller
90376,We Need to Talk About Kevin,drama thriller
90384,Behind Enemy Lines II: Axis of Evil,action thriller war
90403,"Three Musketeers, The",action adventure
90405,In Time,crime sci fi thriller
90428,Margaret,drama
90430,Carnage,comedy drama
90439,Margin Call,drama thriller bank big corporations business corruption financial crisis kevin spacey realistic suspense wall street
90469,Paranormal Activity 3,horror
90471,Puncture,drama
90522,Johnny English Reborn,adventure comedy thriller
90524,Abduction,action drama mystery thriller
90528,This Must Be the Place,crime drama thriller
90531,Shame,drama
90576,What's Your Number?,comedy romance
90600,Headhunters (Hodejegerne),action crime thriller
90603,Batman: Year One,action animation crime
90630,Miss Representation,documentary
90647,Puss in Boots,adventure animation comedy fantasy imax
90717,Tower Heist,action comedy crime
90719,J. Edgar,drama
90738,"Double, The",action crime drama mystery thriller
90746,"Adventures of Tintin, The",action animation mystery imax
90769,Starsuckers,documentary celebrity fetishism mediacentralism system holism
90809,Tomboy,drama
90863,George Harrison: Living in the Material World,documentary
90866,Hugo,children drama mystery
90888,Immortals,action drama fantasy
90890,Jack and Jill,comedy
90943,Into the Abyss,documentary
90945,"Sign of Four, The",adventure crime drama
91077,"Descendants, The",comedy drama
91079,Like Crazy,drama romance
91094,"Muppets, The",children comedy musical
91104,"Twilight Saga: Breaking Dawn - Part 1, The",adventure drama fantasy romance
91126,War Horse,drama war
91128,"Rum Diary, The",comedy drama thriller
91233,Lifted,animation comedy sci fi
91261,Hipsters (Stilyagi),drama musical romance
91266,Another Cinderella Story,children comedy musical romance
91273,Bunraku,action drama fantasy
91323,"Sitter, The",comedy
91325,Extremely Loud and Incredibly Close,drama
91337,Play the Game,comedy romance
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens),adventure animation children comedy
91355,Asterix and the Vikings (Astérix et les Vikings),adventure animation children comedy fantasy
91386,Happy Feet Two,animation children comedy imax
91414,Arthur Christmas,animation children comedy drama
91470,Violet & Daisy,action drama
91483,Bullet to the Head,action crime film noir
91485,"Expendables 2, The",action adventure
91488,"Snowman, The",animation children musical
91500,The Hunger Games,action adventure drama sci fi thriller ending
91529,"Dark Knight Rises, The",action adventure crime imax anne hathaway christian bale christopher nolan comic book great ending morgan freeman political commentary superhero
91535,"Bourne Legacy, The",action adventure drama thriller imax
91542,Sherlock Holmes: A Game of Shadows,action adventure comedy crime mystery thriller
91571,Coriolanus,drama thriller
91622,Young Adult,comedy drama
91628,New Year's Eve,comedy romance
91630,Mission: Impossible - Ghost Protocol,action adventure thriller imax
91653,We Bought a Zoo,comedy drama
91658,"Girl with the Dragon Tattoo, The",drama thriller
91660,"Darkest Hour, The",action horror sci fi thriller
91666,Last Holiday,comedy drama romance
91671,Alvin and the Chipmunks: Chipwrecked,animation comedy
91688,Salvation Boulevard,comedy thriller
91690,Friends with Kids,comedy
91784,Girl Walks Into a Bar,comedy drama fantasy
91842,Contraband,action crime drama thriller
91860,"Way South, The (De weg naar het zuiden)",documentary
91869,Being Elmo: A Puppeteer's Journey,documentary
91873,Joyful Noise,comedy musical
91890,"Iron Lady, The",drama
91935,Albatross,drama
91947,"Revenant, The",comedy horror
91974,Underworld: Awakening,action fantasy horror imax
91976,"Grey, The",action drama
91978,Man on a Ledge,crime thriller
91981,Sacrifice (Zhao shi gu er),drama
92008,Haywire,action thriller
92046,Contact High,comedy
92048,"Whistleblower, The",drama thriller
92094,Einstein and Eddington,drama
92192,Apollo 18,horror sci fi thriller
92198,Seeking Justice,action drama thriller
92234,Red Tails,action adventure drama war
92243,"Flowers of War, The (Jin líng shí san chai)",drama war
92259,Intouchables,comedy drama emotional sexuality
92264,One for the Money,action comedy crime
92309,"Innkeepers, The",horror thriller
92348,Puss in Boots (Nagagutsu o haita neko),adventure animation children comedy fantasy romance
92391,Grave Encounters,horror
92420,Chronicle,action sci fi thriller
92422,"Woman in Black, The",drama horror thriller
92427,Woman in Love (Rubbeldiekatz),comedy
92439,"Art of Getting By, The",drama romance
92475,All Watched Over by Machines of Loving Grace,documentary
92494,Dylan Moran: Monster,comedy documentary
92507,Safe House,action crime mystery thriller
92509,"Vow, The",drama romance
92535,Louis C.K.: Live at the Beacon Theater,comedy
92637,Pitfall (Otoshiana),crime drama fantasy
92643,Monsieur Lazhar,children comedy drama
92665,"For a Good Time, Call...",comedy drama romance
92674,Janie Jones,drama musical
92681,Journey 2: The Mysterious Island,action adventure comedy sci fi imax
92694,Perfect Sense,drama romance sci fi
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki),children fantasy
92760,"Atomic Brain, The",horror sci fi
92938,Ghost Rider: Spirit of Vengeance,action fantasy thriller
92954,Prayers for Bobby,drama
93006,"Very Potter Musical, A",comedy musical
93008,"Very Potter Sequel, A",comedy musical
93022,Miss Nobody,comedy crime
93040,"Civil War, The",documentary war
93114,Ro.Go.Pa.G.,comedy drama
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage)",comedy
93139,Mega Shark vs. Crocosaurus,action adventure horror
93193,Red Hill,crime thriller western
93208,Mickey's The Prince and the Pauper,animation children
93242,Gone,drama thriller
93270,Project X,comedy
93272,Dr. Seuss' The Lorax,animation fantasy musical imax
93287,"Big Year, The",comedy
93297,Act of Valor,action thriller war
93320,Trailer Park Boys,comedy crime
93326,This Means War,action comedy romance
93363,John Carter,action adventure sci fi imax
93443,Goon,comedy drama
93502,"Ledge, The",drama thriller
93510,21 Jump Street,action comedy crime
93512,"Jeff, Who Lives at Home",comedy drama
93563,Lockout,action sci fi thriller
93598,"Snowtown (Snowtown Murders, The)",crime drama thriller
93610,Space Battleship Yamato,action adventure drama
93721,Jiro Dreams of Sushi,documentary
93723,Damsels in Distress,comedy romance
93740,Salmon Fishing in the Yemen,comedy drama romance
93766,Wrath of the Titans,action adventure fantasy imax
93790,Detachment,drama
93805,Iron Sky,action comedy sci fi
93819,Absentia,horror
93831,American Reunion (American Pie 4),comedy
93838,The Raid: Redemption,action crime
93840,"Cabin in the Woods, The",comedy horror sci fi thriller
93855,God Bless America,comedy drama
93980,"Three Stooges, The",comedy
93982,"Raven, The",mystery thriller
93988,North & South,drama romance
94011,"Big Bang, The",action thriller
94015,Mirror Mirror,adventure comedy fantasy
94018,Battleship,action sci fi thriller imax
94070,"Best Exotic Marigold Hotel, The",comedy drama
94122,Comic-Con Episode IV: A Fan's Hope,documentary
94130,Bully,documentary
94150,Hysteria,comedy romance
94160,Dante's Inferno: An Animated Epic,action animation fantasy
94262,"Atomic Submarine, The",sci fi thriller
94266,"Five-Year Engagement, The",comedy romance
94323,Think Like a Man,comedy
94325,"Lucky One, The",drama
94405,Safe,action crime thriller
94478,Dark Shadows,comedy horror imax
94494,96 Minutes,drama thriller
94503,"Decoy Bride, The",comedy romance
94661,Rocket Singh: Salesman of the Year,comedy drama
94677,"Dictator, The",comedy
94735,Walking with Monsters,documentary
94777,Men in Black III (M.III.B.) (M.I.B.³),action comedy sci fi imax
94780,Snow White and the Huntsman,action adventure drama
94799,Sound of My Voice,drama mystery sci fi
94810,Eva,drama fantasy sci fi
94833,"Pirates! Band of Misfits, The",adventure animation children comedy
94864,Prometheus,action horror sci fi imax
94867,"Pact, The",horror mystery thriller
94896,Bernie,comedy crime drama
94919,Inhale,drama thriller
94931,Take This Waltz,drama romance
94953,Wanderlust,comedy
94959,Moonrise Kingdom,comedy drama romance quirky
94985,Get the Gringo,action crime drama thriller
95004,Superman/Doomsday,action animation
95067,"Thousand Words, A",comedy drama interesting scenario
95088,Safety Not Guaranteed,comedy drama
95105,Madagascar 3: Europe's Most Wanted,adventure animation children comedy imax
95135,Your Sister's Sister,comedy drama
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu),action adventure animation children
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),action adventure animation children
95149,Superman/Batman: Public Enemies,action animation fantasy
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken),action adventure animation children
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),action adventure animation sci fi thriller
95167,Brave,action adventure animation children
95170,Beauty and the Beast: The Enchanted Christmas,animation children fantasy musical
95175,Front of the Class,drama
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),action adventure animation sci fi
95193,Pocahontas II: Journey to a New World,adventure animation children
95199,What to Expect When You're Expecting,comedy drama romance
95201,To Rome with Love,comedy
95207,Abraham Lincoln: Vampire Hunter,action fantasy horror thriller
95218,First Position,documentary
95307,Rock of Ages,comedy drama musical imax
95309,Seeking a Friend for the End of the World,comedy drama romance
95311,Presto,animation children comedy fantasy
95313,Jack-Jack Attack,adventure animation children comedy
95377,One Man Band,animation comedy musical
95441,Ted,comedy fantasy crude humor
95449,Magic Mike,drama romance
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi),action adventure animation
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô),action adventure animation
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin),action adventure animation
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen),action adventure animation
95508,Cleanskin,crime drama thriller
95510,"Amazing Spider-Man, The",action adventure sci fi imax
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu),action adventure animation fantasy
95543,Ice Age 4: Continental Drift,adventure animation comedy
95558,Beasts of the Southern Wild,drama fantasy beautiful emotional poetic
95583,Savages,crime drama thriller
95624,"Firm, The",drama
95633,Spirit Camp,horror
95654,Geri's Game,animation children
95690,Some Guy Who Kills People,comedy thriller
95717,Treasure Island,adventure
95720,"Watch, The",comedy sci fi
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",children musical mystery
95744,2 Days in New York,comedy
95761,Killer Joe,crime thriller
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai),action adventure animation
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da),action adventure animation
95796,Anaconda: The Offspring,action horror sci fi thriller
95839,"Christmas Carol, A",drama fantasy
95843,Goodbye Charlie,comedy fantasy romance
95858,For the Birds,animation children comedy
95873,Ruby Sparks,comedy fantasy romance
95875,Total Recall,action sci fi thriller
95939,"Angels' Share, The",comedy drama
95949,"Immature, The (Immaturi)",comedy
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi),action adventure animation
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),action adventure animation
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),action adventure animation
96020,Sidewalls (Medianeras),drama
96079,Skyfall,action adventure thriller imax beautiful cinematography beautifully filmed cinematography
96084,Hands Over the City (Le mani sulla città),drama city politics italy political right versus left
96110,"Campaign, The",comedy
96114,Brake,crime thriller
96121,Hope Springs,comedy drama
96150,"Queen of Versailles, The",documentary
96281,ParaNorman,adventure animation comedy
96283,Diary of a Wimpy Kid: Dog Days,children comedy
96373,Broken,drama
96411,6 Days to Air: The Making of South Park,documentary
96417,Premium Rush,action thriller
96430,"Odd Life of Timothy Green, The",comedy drama fantasy
96432,Lawless,crime drama
96448,Piranha 3DD (a.k.a. Piranha DD),comedy horror
96471,Prime Suspect 3,crime drama mystery
96488,Searching for Sugar Man,documentary
96518,Prime Suspect 6: The Last Witness,drama thriller
96520,Prime Suspect: The Lost Child,drama mystery
96530,Conception,comedy romance
96563,Paradise Lost 3: Purgatory,documentary
96567,"Words, The",drama romance
96588,Pitch Perfect,comedy musical
96606,Samsara,documentary
96608,Runaway Brain,animation comedy sci fi
96610,Looper,action crime sci fi
96616,That's My Boy,comedy
96655,Robot & Frank,comedy drama sci fi
96691,Resident Evil: Retribution,action horror sci fi imax
96726,Lola Versus,comedy romance
96728,"Master, The",drama
96737,Dredd,action sci fi
96811,End of Watch,crime drama thriller
96815,V/H/S,horror thriller
96821,"Perks of Being a Wallflower, The",drama romance
96829,"Hunt, The (Jagten)",drama
96832,Holy Motors,drama fantasy musical mystery sci fi
96861,Taken 2,action crime drama thriller istanbul liam neeson predictable turkey unnecessary sequel
96917,House at the End of the Street,horror thriller
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),comedy fantasy romance
96945,Love Lasts Three Years (L'amour dure trois ans),comedy drama romance
96964,"Tall Man, The",crime drama mystery
96975,LOL,comedy drama romance
97024,Rust and Bone (De rouille et d'os),drama romance
97168,Marley,documentary
97172,Frankenweenie,animation comedy horror imax
97188,Sinister,horror thriller
97194,"Thing: Terror Takes Shape, The",documentary
97225,Hotel Transylvania,animation children comedy
97230,Side by Side,documentary
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori),action crime mystery
97304,Argo,drama thriller cia politics thrilling
97306,Seven Psychopaths,comedy crime
97328,Liberal Arts,comedy drama
97470,Catch .44,action drama thriller
97643,[REC]³ 3 Génesis,horror thriller
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté),adventure comedy
97701,Paranormal Activity 4,horror imax
97742,Alex Cross,action crime mystery thriller
97752,Cloud Atlas,drama sci fi imax
97757,'Hellboy': The Seeds of Creation,action adventure comedy documentary fantasy
97785,Silent Hill: Revelation 3D,horror mystery thriller
97836,Here Comes the Boom,action comedy
97858,Mental,comedy drama
97860,Killing Them Softly,crime drama thriller
97866,"Imposter, The",documentary
97870,"Sessions, The (Surrogate, The)",drama
97904,Smashed,comedy drama
97913,Wreck-It Ralph,animation comedy
97921,Silver Linings Playbook,comedy drama
97923,Flight,drama
97936,Anna Karenina,drama
97938,Life of Pi,adventure drama imax cinematography india surreal
97950,"Man with the Iron Fists, The",action adventure crime
97988,"Bay, The",horror sci fi thriller
98061,Himizu,children crime drama
98083,Jackass 3.5,comedy documentary
98122,Indie Game: The Movie,documentary
98124,"Batman: The Dark Knight Returns, Part 1",action animation sci fi
98154,Lincoln,drama war
98160,Nature Calls,comedy
98175,Vamps,comedy horror romance
98203,"Twilight Saga: Breaking Dawn - Part 2, The",adventure drama fantasy romance imax
98230,10 Years,comedy drama romance
98239,Red Dawn,action war
98243,Rise of the Guardians,adventure animation children fantasy imax
98279,"Fantastic Fear of Everything, A",comedy
98296,Deadfall,crime drama thriller
98361,Byzantium,drama fantasy thriller
98491,Paperman,animation comedy romance
98499,"Fearless Hyena, The (Xiao quan guai zhao)",action comedy
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan),action comedy
98585,Hitchcock,drama
98604,From Up on Poppy Hill (Kokuriko-zaka kara),animation drama romance
98607,Redline,action animation sci fi
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing),action comedy crime
98633,My Lucky Stars (Fuk sing go jiu),action comedy
98697,"Money Money Money (L'aventure, c'est l'aventure)",adventure comedy
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",animation comedy
98809,"Hobbit: An Unexpected Journey, The",adventure fantasy imax action myth
98836,Hyde Park on Hudson,comedy drama
98908,How to Make Love to a Woman,comedy romance
98961,Zero Dark Thirty,action drama thriller afghanistan american propaganda assassination military terrorism
99005,Fire with Fire,action crime drama
99007,Warm Bodies,comedy horror romance
99030,Wrong,comedy drama
99087,Playing for Keeps,comedy romance
99106,"Guilt Trip, The",comedy
99112,Jack Reacher,action crime thriller
99114,Django Unchained,action drama western action christoph waltz funny good soundtrack great performances humour leonardo dicaprio quentin tarantino samuel l jackson soundtrack western
99117,This Is 40,drama
99122,I Bought a Vampire Motorcycle,comedy horror
99130,Ice Cream Man,comedy horror
99145,"Impossible, The (Imposible, Lo)",drama thriller
99149,"Misérables, Les",drama musical romance imax
99191,Campfire Tales,horror
99415,Parental Guidance,comedy
99437,John Dies at the End,comedy fantasy horror
99532,"Misérables, Les",drama romance
99574,Promised Land,drama
99636,English Vinglish,comedy drama
99638,Fish Story (Fisshu sutôrî),comedy
99721,Texas Chainsaw 3D,horror mystery thriller
99728,Gangster Squad,action crime drama
99750,"Iceman, The",crime drama thriller
99764,It's Such a Beautiful Day,animation comedy drama fantasy sci fi moving philosopical surreal weird
99813,"Batman: The Dark Knight Returns, Part 2",action animation
99846,Everything or Nothing: The Untold Story of 007,documentary
99853,Codependent Lesbian Space Alien Seeks Same,comedy romance sci fi
99910,"Last Stand, The",action crime thriller
99917,Upstream Color,romance sci fi thriller artistic artsy atmospheric beautiful dreamlike existentialism
99992,Shadow Dancer,crime drama thriller
100044,Human Planet,documentary
100068,Comme un chef,comedy
100083,Movie 43,comedy embarassing scenes offensive r language sarcasm satire
100106,"Pervert's Guide to Ideology, The",documentary
100159,Sightseers,comedy
100163,Hansel & Gretel: Witch Hunters,action fantasy horror imax
100194,Jim Jefferies: Fully Functional (EPIX),comedy
100226,Why Stop Now,comedy drama
100277,Tabu,drama romance
100302,Upside Down,drama romance sci fi
100304,"Liability, The",action thriller
100306,Angst,drama horror
100326,Stand Up Guys,comedy crime
100383,Side Effects,crime drama mystery thriller
100390,Identity Thief,comedy crime
100397,"ABCs of Death, The",horror
100487,Beautiful Creatures,drama fantasy romance
100498,"Good Day to Die Hard, A",action crime thriller imax
100507,21 and Over,comedy
100527,Safe Haven,drama mystery romance
100553,Frozen Planet,documentary
100556,"Act of Killing, The",documentary
100579,Universal Soldier: Day of Reckoning,action sci fi thriller
100611,Escape from Planet Earth,adventure animation comedy sci fi
100714,Before Midnight,drama romance
100737,Snitch,action drama thriller
100810,Dark Skies,horror sci fi thriller
100843,Oh Boy (A Coffee in Berlin),comedy drama
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),adventure comedy fantasy romance imax
100906,Maniac Cop 2,action horror thriller
101025,Jack the Giant Slayer,adventure fantasy imax
101070,Wadjda,drama
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott)",comedy
101074,"Legend of Sleepy Hollow, The",animation comedy horror musical
101076,G.I. Joe: Retaliation,action adventure sci fi thriller imax
101088,Stoker,drama mystery thriller
101112,Oz the Great and Powerful,action adventure fantasy imax
101142,"Croods, The",adventure animation comedy animation funny stone age
101283,"Incredible Burt Wonderstone, The",comedy
101360,"Call, The",drama thriller
101362,Olympus Has Fallen,action thriller
101415,"First Time, The",comedy drama romance
101423,Mezzo Forte,action animation comedy
101525,"Place Beyond the Pines, The",crime drama
101529,"Brass Teapot, The",comedy fantasy thriller
101531,Phil Spector,drama
101577,"Host, The",action adventure romance
101612,Admission,comedy romance
101739,Evil Dead,horror
101741,Trance,crime thriller
101765,"Perfect Plan, A (Plan parfait, Un)",adventure comedy romance
101864,Oblivion,action adventure sci fi imax
101884,Dark Tide,adventure drama thriller
101895,42,drama
101962,Wolf Children (Okami kodomo no ame to yuki),animation fantasy
101973,Disconnect,drama thriller
102007,"Invincible Iron Man, The",animation animation
102025,Yongary: Monster from the Deep,children horror sci fi
102033,Pain & Gain,action comedy crime
102058,Hulk Vs.,animation
102066,Resolution,horror thriller
102070,Grabbers,comedy horror sci fi
102084,Justice League: Doom,action animation fantasy
102088,"Grandmaster, The (Yi dai zong shi)",action drama imax
102123,This Is the End,action comedy
102125,Iron Man 3,action sci fi thriller imax
102165,"English Teacher, The",comedy drama
102194,Mud,adventure crime drama
102217,Bill Hicks: Revelations,comedy
102278,Pawn,crime thriller
102338,Shaolin Temple (Shao Lin si),action adventure drama
102378,Syrup,comedy drama
102407,"Great Gatsby, The",drama
102445,Star Trek Into Darkness,action adventure sci fi imax
102481,"Internship, The",comedy
102590,Darkon,documentary fantasy
102602,Mimino,comedy
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),adventure comedy
102684,Only God Forgives,drama thriller
102686,"Hangover Part III, The",comedy
102716,"Fast & Furious 6 (Fast and the Furious 6, The)",action crime thriller imax
102720,Epic,adventure animation fantasy
102735,Captain America,action drama
102742,Tie Xi Qu: West of the Tracks (Tiexi qu),documentary
102747,"Rink, The",comedy
102749,Captain America II: Death Too Soon,action crime
102760,Down Terrace,comedy crime drama
102800,Frances Ha,comedy drama
102802,"Lords of Salem, The",horror thriller
102819,Behind the Candelabra,drama
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,documentary
102852,With Great Power: The Stan Lee Story,documentary
102880,After Earth,action adventure sci fi imax
102903,Now You See Me,crime mystery thriller illusions overcomplicated predictable stupid ending
102984,Inhuman Resources (Redd Inc.),horror thriller
102993,"Way, Way Back, The",comedy drama
103027,Much Ado About Nothing,comedy drama romance
103042,Man of Steel,action adventure fantasy sci fi imax amy adams superhero
103048,"Kings of Summer, The",comedy
103075,"Purge, The",crime horror thriller
103085,Rapture-Palooza,comedy fantasy
103107,20 Feet from Stardom (Twenty Feet from Stardom),documentary
103137,"Bling Ring, The",crime drama
103141,Monsters University,adventure animation comedy
103171,Schlussmacher,comedy
103210,Fullmetal Alchemist: The Sacred Star of Milos,action adventure animation
103219,Maniac,horror thriller
103221,Not Suitable for Children,comedy romance
103228,Pacific Rim,action adventure sci fi imax
103233,LEGO Batman: The Movie - DC Heroes Unite,action adventure animation
103235,"Best Offer, The (Migliore offerta, La)",thriller
103245,Adam and Eve (National Lampoon's Adam & Eve),comedy drama romance
103249,World War Z,action drama horror imax
103253,Elysium,action drama sci fi imax
103335,Despicable Me 2,animation children comedy imax
103339,White House Down,action drama thriller imax
103341,"World's End, The",action comedy sci fi
103366,Redemption (Hummingbird),action crime thriller
103372,"Heat, The",action comedy crime
103384,"Lone Ranger, The",action adventure western imax
103449,Passion,crime drama mystery thriller
103483,V/H/S/2,horror thriller
103502,"Knot, The",comedy romance
103539,The Spectacular Now,comedy drama romance
103543,"Lifeguard, The",comedy drama
103596,Sharknado,sci fi
103602,Craig Ferguson: I'm Here To Help,comedy documentary
103606,Stuck in Love,comedy drama romance
103609,Class Act,comedy
103624,Fruitvale Station,drama
